id,sex,repro,readsite,night,month,year,first_time,time_spent_action,mean_time_bout,sd_time_bout,n,,07:00 p. m.,06:00 a. m.
*989001003024641,female,lactating,carmen,22/05/2015,May,2015,20H 1M 35S,roosting,59120,NA,1,,,
*989001003024557,female,lactating,carmen,23/05/2015,May,2015,19H 51M 0S,foraging,28414,NA,1,,,
*989001003024686,female,lactating,carmen,28/05/2015,May,2015,19H 51M 58S,roosting,59062,NA,1,,,
*989001003024557,female,lactating,carmen,24/05/2015,May,2015,19H 53M 59S,foraging,27782,NA,1,,,
*989001003024641,female,lactating,carmen,23/05/2015,May,2015,20H 1M 42S,roosting,59001,NA,1,,,
*989001003024557,female,lactating,carmen,25/05/2015,May,2015,19H 44M 45S,foraging,29065,NA,1,,,
*989001003024655,female,lactating,carmen,24/05/2015,May,2015,19H 56M 35S,roosting,58954,NA,1,,,
*989001003024557,female,lactating,carmen,26/05/2015,May,2015,19H 47M 53S,foraging,28064,NA,1,,,
*989001003024654,female,lactating,carmen,27/05/2015,May,2015,20H 14M 45S,roosting,58936,NA,1,,,
*989001003024557,female,lactating,carmen,27/05/2015,May,2015,19H 50M 9S,foraging,29269,NA,1,,,
*989001003024639,female,lactating,carmen,24/05/2015,May,2015,19H 51M 10S,roosting,58788,NA,1,,,
*989001003024557,female,lactating,carmen,28/05/2015,May,2015,19H 50M 43S,foraging,14305.5,2916.815472,2,,,
*989001003024706,female,lactating,carmen,26/05/2015,May,2015,19H 58M 57S,roosting,58778,NA,1,,,
*989001003024557,female,lactating,carmen,29/05/2015,May,2015,19H 47M 31S,foraging,30851,NA,1,,,
*989001003024705,female,lactating,carmen,25/05/2015,May,2015,19H 57M 4S,roosting,58647,NA,1,,,
*989001003024557,female,lactating,carmen,30/05/2015,May,2015,19H 50M 32S,foraging,29131,NA,1,,,
*989001003024706,female,lactating,carmen,25/05/2015,May,2015,19H 48M 22S,roosting,58643,NA,1,,,
*989001003024557,female,lactating,carmen,31/05/2015,May,2015,19H 46M 19S,foraging,30587,NA,1,,,
*989001003024701,female,lactating,carmen,25/05/2015,May,2015,19H 43M 58S,roosting,58626,NA,1,,,
*989001003024543,female,lactating,carmen,24/05/2015,May,2015,19H 51M 51S,roosting,58578,NA,1,,,
*989001003024557,female,lactating,carmen,02/06/2015,Jun,2015,19H 47M 52S,foraging,31824,NA,1,,,
*989001003024581,female,lactating,carmen,22/05/2015,May,2015,19H 50M 1S,roosting,58570,NA,1,,,
*989001003024562,female,non,carmen,23/05/2015,May,2015,20H 56M 18S,foraging,752.8888889,1414.915938,9,,,
*989001003024557,female,lactating,carmen,27/05/2015,May,2015,19H 50M 9S,roosting,58472,NA,1,,,
*989001003024562,female,non,carmen,24/05/2015,May,2015,21H 10M 17S,foraging,545.75,675.0986965,4,,,
*989001003024639,female,lactating,carmen,23/05/2015,May,2015,20H 0M 16S,roosting,58469,NA,1,,,
*989001003024562,female,non,carmen,25/05/2015,May,2015,20H 57M 44S,foraging,1094.333333,2291.405828,6,,,
*989001003024687,female,lactating,carmen,24/05/2015,May,2015,19H 51M 13S,roosting,58446,NA,1,,,
*989001003024562,female,non,carmen,26/05/2015,May,2015,20H 37M 58S,foraging,3977,5143.494726,2,,,
*989001003024639,female,lactating,carmen,25/05/2015,May,2015,19H 53M 51S,roosting,58406,NA,1,,,
*989001003024562,female,non,carmen,28/05/2015,May,2015,20H 50M 59S,foraging,6394,8678.14746,4,,,
*989001003024666,female,lactating,carmen,24/05/2015,May,2015,19H 49M 55S,roosting,58395,NA,1,,,
*989001003024562,female,non,carmen,29/05/2015,May,2015,21H 30M 15S,foraging,7587,8723.818602,3,,,
*989001003024697,female,lactating,carmen,30/05/2015,May,2015,19H 51M 3S,roosting,58368,NA,1,,,
*989001003024564,female,non,carmen,22/05/2015,May,2015,20H 3M 30S,foraging,13992,19739.5929,2,,,
*989001003024630,female,lactating,carmen,02/06/2015,Jun,2015,19H 57M 20S,roosting,58338,39733.74425,2,,,
*989001003024564,female,non,carmen,23/05/2015,May,2015,19H 54M 52S,foraging,45,NA,1,,,
*989001003024626,female,lactating,carmen,28/05/2015,May,2015,19H 51M 18S,roosting,58261,NA,1,,,
*989001003024564,female,non,carmen,29/05/2015,May,2015,21H 45M 20S,foraging,746,NA,1,,,
*989001003024639,female,lactating,carmen,27/05/2015,May,2015,19H 56M 25S,roosting,58232,NA,1,,,
*989001003024575,female,lactating,carmen,22/05/2015,May,2015,19H 59M 54S,foraging,10191.33333,17603.41451,3,,,
*989001003024687,female,lactating,carmen,28/05/2015,May,2015,19H 53M 18S,roosting,58224,NA,1,,,
*989001003024575,female,lactating,carmen,23/05/2015,May,2015,19H 55M 34S,foraging,1815.4,3797.315209,5,,,
*989001003024581,female,lactating,carmen,26/05/2015,May,2015,19H 51M 36S,roosting,58222,NA,1,,,
*989001003024577,female,lactating,carmen,22/05/2015,May,2015,19H 44M 6S,foraging,139,76.94803441,5,,,
*989001003024626,female,lactating,carmen,22/05/2015,May,2015,19H 58M 40S,roosting,58194,NA,1,,,
*989001003024578,female,lactating,carmen,22/05/2015,May,2015,19H 56M 53S,foraging,280,403.0297756,3,,,
*989001003024557,female,lactating,carmen,24/05/2015,May,2015,19H 53M 59S,roosting,58165,NA,1,,,
*989001003024578,female,lactating,carmen,23/05/2015,May,2015,19H 57M 16S,foraging,319.6666667,498.3024517,3,,,
*989001003024701,female,lactating,carmen,02/06/2015,Jun,2015,19H 44M 6S,roosting,58133.5,38989.16081,2,,,
*989001003024578,female,lactating,carmen,24/05/2015,May,2015,19H 52M 10S,foraging,104,129.5492184,5,,,
*989001003024687,female,lactating,carmen,23/05/2015,May,2015,19H 53M 43S,roosting,58109,NA,1,,,
*989001003024578,female,lactating,carmen,25/05/2015,May,2015,19H 51M 20S,foraging,421.5,536.6940469,2,,,
*989001003024697,female,lactating,carmen,28/05/2015,May,2015,19H 48M 58S,roosting,58091,NA,1,,,
*989001003024578,female,lactating,carmen,26/05/2015,May,2015,19H 51M 48S,foraging,14310,9871.210665,2,,,
*989001003024557,female,lactating,carmen,25/05/2015,May,2015,19H 44M 45S,roosting,58064,NA,1,,,
*989001003024578,female,lactating,carmen,27/05/2015,May,2015,19H 49M 59S,foraging,222,252.5404258,4,,,
*989001003024687,female,lactating,carmen,27/05/2015,May,2015,19H 54M 14S,roosting,58021,NA,1,,,
*989001003024578,female,lactating,carmen,28/05/2015,May,2015,19H 49M 28S,foraging,390.25,511.1994881,4,,,
*989001003024697,female,lactating,carmen,01/06/2015,May,2015,19H 57M 23S,roosting,57995,NA,1,,,
*989001003024578,female,lactating,carmen,29/05/2015,May,2015,19H 48M 43S,foraging,2722.8,6017.371245,5,,,
*989001003024657,female,lactating,carmen,30/05/2015,May,2015,19H 51M 2S,roosting,57940.5,40076.69104,2,,,
*989001003024578,female,lactating,carmen,30/05/2015,May,2015,20H 0M 32S,foraging,4513.8,9704.417793,5,,,
*989001003024701,female,lactating,carmen,24/05/2015,May,2015,19H 47M 43S,roosting,57938,NA,1,,,
*989001003024578,female,lactating,carmen,31/05/2015,May,2015,20H 1M 7S,foraging,30381,NA,1,,,
*989001003024701,female,lactating,carmen,26/05/2015,May,2015,19H 46M 33S,roosting,57926,NA,1,,,
*989001003024639,female,lactating,carmen,26/05/2015,May,2015,19H 54M 50S,roosting,57915,NA,1,,,
*989001003024578,female,lactating,carmen,02/06/2015,Jun,2015,19H 56M 0S,foraging,32,NA,1,,,
*989001003024630,female,lactating,carmen,25/05/2015,May,2015,19H 56M 6S,roosting,57895,NA,1,,,
*989001003024581,female,lactating,carmen,22/05/2015,May,2015,19H 50M 1S,foraging,27090,NA,1,,,
*989001003024564,female,non,carmen,23/05/2015,May,2015,19H 54M 52S,roosting,57864,NA,1,,,
*989001003024581,female,lactating,carmen,23/05/2015,May,2015,19H 48M 16S,foraging,28164,NA,1,,,
*989001003024610,female,lactating,carmen,26/05/2015,May,2015,19H 50M 57S,roosting,57856,NA,1,,,
*989001003024581,female,lactating,carmen,24/05/2015,May,2015,19H 37M 16S,foraging,28893,NA,1,,,
*989001003024631,female,lactating,carmen,25/05/2015,May,2015,19H 53M 45S,roosting,57855,NA,1,,,
*989001003024581,female,lactating,carmen,25/05/2015,May,2015,19H 47M 40S,foraging,28414,NA,1,,,
*989001003024666,female,lactating,carmen,28/05/2015,May,2015,19H 52M 18S,roosting,57815,NA,1,,,
*989001003024581,female,lactating,carmen,26/05/2015,May,2015,19H 51M 36S,foraging,28776,NA,1,,,
*989001005064986,female,pregnant,carmen,18/04/2016,Apr,2016,19H 53M 57S,roosting,57798,NA,1,,,
*989001003024581,female,lactating,carmen,27/05/2015,May,2015,19H 46M 31S,foraging,29424,NA,1,,,
*989001003024687,female,lactating,carmen,29/05/2015,May,2015,19H 53M 28S,roosting,57781,NA,1,,,
*989001003024581,female,lactating,carmen,28/05/2015,May,2015,19H 50M 44S,foraging,29961,NA,1,,,
*989001003024686,female,lactating,carmen,01/06/2015,May,2015,19H 54M 43S,roosting,57753,NA,1,,,
*989001003024581,female,lactating,carmen,29/05/2015,May,2015,19H 50M 17S,foraging,30743,NA,1,,,
*989001003024666,female,lactating,carmen,25/05/2015,May,2015,19H 56M 12S,roosting,57748,NA,1,,,
*989001003024581,female,lactating,carmen,30/05/2015,May,2015,19H 48M 41S,foraging,29954,NA,1,,,
*989001003024631,female,lactating,carmen,24/05/2015,May,2015,19H 51M 52S,roosting,57720,NA,1,,,
*989001003024581,female,lactating,carmen,31/05/2015,May,2015,19H 51M 59S,foraging,31064,NA,1,,,
*989001003024701,female,lactating,carmen,23/05/2015,May,2015,19H 57M 2S,roosting,57712,NA,1,,,
*989001003024631,female,lactating,carmen,27/05/2015,May,2015,19H 53M 48S,roosting,57705,NA,1,,,
*989001003024581,female,lactating,carmen,02/06/2015,Jun,2015,19H 49M 9S,foraging,29800,NA,1,,,
*989001003024634,female,lactating,carmen,30/05/2015,May,2015,19H 55M 24S,roosting,57698,NA,1,,,
*989001003024586,female,non,carmen,31/05/2015,May,2015,19H 59M 24S,foraging,29669,NA,1,,,
*989001003024519,female,lactating,carmen,25/05/2015,May,2015,19H 54M 52S,roosting,57696,NA,1,,,
*989001003024641,female,lactating,carmen,24/05/2015,May,2015,19H 54M 57S,roosting,57672,NA,1,,,
*989001003024586,female,non,carmen,02/06/2015,Jun,2015,19H 57M 14S,foraging,29945,NA,1,,,
*989001003024578,female,lactating,carmen,02/06/2015,Jun,2015,19H 56M 0S,roosting,57609,40788.74757,2,,,
*989001003024594,female,lactating,carmen,22/05/2015,May,2015,19H 53M 36S,foraging,3489.333333,4117.937631,3,,,
*989001003024684,female,lactating,carmen,24/05/2015,May,2015,19H 51M 41S,roosting,57598,NA,1,,,
*989001003024601,female,lactating,carmen,22/05/2015,May,2015,19H 53M 2S,foraging,13853,2832.669765,2,,,
*989001003024709,female,lactating,carmen,22/05/2015,May,2015,19H 58M 0S,roosting,57569,NA,1,,,
*989001003024601,female,lactating,carmen,23/05/2015,May,2015,19H 51M 8S,foraging,2987,4419.919909,3,,,
*989001003024519,female,lactating,carmen,27/05/2015,May,2015,19H 55M 12S,roosting,57545,NA,1,,,
*989001003024601,female,lactating,carmen,24/05/2015,May,2015,19H 38M 21S,foraging,205.8333333,167.8528125,6,,,
*989001003024557,female,lactating,carmen,23/05/2015,May,2015,19H 51M 0S,roosting,57526,NA,1,,,
*989001003024601,female,lactating,carmen,25/05/2015,May,2015,19H 48M 4S,foraging,392,24.04163056,2,,,
*989001003024557,female,lactating,carmen,26/05/2015,May,2015,19H 47M 53S,roosting,57523,NA,1,,,
*989001003024601,female,lactating,carmen,26/05/2015,May,2015,19H 47M 30S,foraging,14434,1723.926333,2,,,
*989001003024641,female,lactating,carmen,26/05/2015,May,2015,19H 49M 3S,roosting,57503,NA,1,,,
*989001003024601,female,lactating,carmen,27/05/2015,May,2015,19H 49M 0S,foraging,2072.285714,5213.668661,7,,,
*989001003024519,female,lactating,carmen,30/05/2015,May,2015,19H 55M 30S,roosting,57493,NA,1,,,
*989001003024601,female,lactating,carmen,28/05/2015,May,2015,19H 44M 7S,foraging,15069,2561.140761,2,,,
*989001003024615,female,lactating,carmen,28/05/2015,May,2015,19H 55M 26S,roosting,57491,NA,1,,,
*989001003024601,female,lactating,carmen,29/05/2015,May,2015,19H 51M 16S,foraging,14761,6201.326471,2,,,
*989001003024671,female,lactating,carmen,26/05/2015,May,2015,19H 48M 35S,roosting,57490,NA,1,,,
*989001003024601,female,lactating,carmen,30/05/2015,May,2015,19H 51M 6S,foraging,15379.5,16042.13154,2,,,
*989001003024581,female,lactating,carmen,25/05/2015,May,2015,19H 47M 40S,roosting,57483,NA,1,,,
*989001003024601,female,lactating,carmen,31/05/2015,May,2015,19H 48M 56S,foraging,15784,18164.159,2,,,
*989001003024586,female,non,carmen,01/06/2015,May,2015,20H 11M 55S,roosting,57482,NA,1,,,
*989001003024641,female,lactating,carmen,27/05/2015,May,2015,19H 52M 12S,roosting,57479,NA,1,,,
*989001003024601,female,lactating,carmen,02/06/2015,Jun,2015,19H 46M 34S,foraging,28430,NA,1,,,
*989001003024610,female,lactating,carmen,23/05/2015,May,2015,19H 52M 22S,roosting,57478,NA,1,,,
*989001003024606,female,lactating,carmen,22/05/2015,May,2015,19H 52M 25S,foraging,14369,4563.667166,2,,,
*989001003024686,female,lactating,carmen,25/05/2015,May,2015,19H 47M 59S,roosting,57440,NA,1,,,
*989001003024606,female,lactating,carmen,23/05/2015,May,2015,19H 54M 53S,foraging,5700.6,7070.342799,5,,,
*989001003024610,female,lactating,carmen,22/05/2015,May,2015,19H 54M 9S,roosting,57378,NA,1,,,
*989001003024606,female,lactating,carmen,24/05/2015,May,2015,19H 48M 8S,foraging,14091,5939.696962,2,,,
*989001003024606,female,lactating,carmen,30/05/2015,May,2015,19H 53M 12S,roosting,57351,NA,1,,,
*989001003024606,female,lactating,carmen,25/05/2015,May,2015,19H 52M 30S,foraging,15271.5,16788.83631,2,,,
*989001003024700,female,lactating,carmen,23/05/2015,May,2015,19H 52M 37S,roosting,57342,NA,1,,,
*989001003024606,female,lactating,carmen,26/05/2015,May,2015,19H 50M 19S,foraging,7111.25,6701.864883,4,,,
*989001003024557,female,lactating,carmen,22/05/2015,May,2015,20H 1M 10S,roosting,57336,NA,1,,,
*989001003024606,female,lactating,carmen,27/05/2015,May,2015,19H 52M 55S,foraging,15189.5,18358.61336,2,,,
*989001003024581,female,lactating,carmen,27/05/2015,May,2015,19H 46M 31S,roosting,57319,NA,1,,,
*989001003024606,female,lactating,carmen,28/05/2015,May,2015,19H 52M 33S,foraging,14730,20537.20935,2,,,
*989001003024519,female,lactating,carmen,31/05/2015,May,2015,20H 0M 29S,roosting,57299,NA,1,,,
*989001003024606,female,lactating,carmen,29/05/2015,May,2015,19H 51M 41S,foraging,14367.5,7199.054139,2,,,
*989001003024697,female,lactating,carmen,31/05/2015,May,2015,19H 53M 56S,roosting,57287,NA,1,,,
*989001003024606,female,lactating,carmen,30/05/2015,May,2015,19H 53M 12S,foraging,29416,NA,1,,,
*989001003024665,female,lactating,carmen,26/05/2015,May,2015,19H 53M 5S,roosting,57263,NA,1,,,
*989001003024606,female,lactating,carmen,31/05/2015,May,2015,19H 49M 55S,foraging,30808,NA,1,,,
*989001003024581,female,lactating,carmen,28/05/2015,May,2015,19H 50M 44S,roosting,57229,NA,1,,,
*989001003024705,female,lactating,carmen,01/06/2015,May,2015,19H 58M 55S,roosting,57206,NA,1,,,
*989001003024606,female,lactating,carmen,02/06/2015,Jun,2015,19H 53M 32S,foraging,28777,NA,1,,,
*989001003024519,female,lactating,carmen,26/05/2015,May,2015,19H 54M 29S,roosting,57188,NA,1,,,
*989001003024610,female,lactating,carmen,22/05/2015,May,2015,19H 54M 9S,foraging,28815,NA,1,,,
*989001005064940,female,pregnant,carmen,17/04/2016,Apr,2016,20H 18M 47S,roosting,57175.33333,129463.4232,6,,,
*989001003024610,female,lactating,carmen,23/05/2015,May,2015,19H 52M 22S,foraging,278,NA,1,,,
*989001003024683,female,lactating,carmen,28/05/2015,May,2015,19H 52M 2S,roosting,57173,NA,1,,,
*989001003024610,female,lactating,carmen,25/05/2015,May,2015,19H 42M 59S,foraging,29022,NA,1,,,
*989001003024684,female,lactating,carmen,25/05/2015,May,2015,19H 47M 46S,roosting,57170,NA,1,,,
*989001003024610,female,lactating,carmen,26/05/2015,May,2015,19H 50M 57S,foraging,29844,NA,1,,,
*989001003024626,female,lactating,carmen,26/05/2015,May,2015,19H 47M 21S,roosting,57122,NA,1,,,
*989001003024631,female,lactating,carmen,26/05/2015,May,2015,19H 50M 51S,roosting,57118,NA,1,,,
*989001003024610,female,lactating,carmen,02/06/2015,Jun,2015,19H 51M 59S,foraging,29463,NA,1,,,
*989001003024654,female,lactating,carmen,01/06/2015,May,2015,20H 20M 5S,roosting,57089,NA,1,,,
*989001003024614,female,non,carmen,22/05/2015,May,2015,20H 4M 26S,foraging,840.5,1284.336015,4,,,
*989001003024519,female,lactating,carmen,01/06/2015,May,2015,19H 55M 44S,roosting,57084,NA,1,,,
*989001003024614,female,non,carmen,23/05/2015,May,2015,19H 57M 8S,foraging,7116,12446.16859,4,,,
*989001003024706,female,lactating,carmen,30/05/2015,May,2015,19H 51M 43S,roosting,57066,NA,1,,,
*989001003024614,female,non,carmen,24/05/2015,May,2015,20H 34M 51S,foraging,776,861.2560595,2,,,
*989001003024634,female,lactating,carmen,27/05/2015,May,2015,19H 48M 0S,roosting,57034,NA,1,,,
*989001003024614,female,non,carmen,25/05/2015,May,2015,19H 45M 5S,foraging,646.6,867.2587849,5,,,
*989001003024666,female,lactating,carmen,29/05/2015,May,2015,19H 56M 7S,roosting,57032,NA,1,,,
*989001003024614,female,non,carmen,26/05/2015,May,2015,19H 56M 52S,foraging,7236.333333,10285.57564,3,,,
*989001003024618,female,lactating,carmen,26/05/2015,May,2015,19H 46M 18S,roosting,57025,NA,1,,,
*989001003024614,female,non,carmen,27/05/2015,May,2015,19H 58M 9S,foraging,981.3333333,1472.962095,3,,,
*989001003024557,female,lactating,carmen,31/05/2015,May,2015,19H 46M 19S,roosting,57016,NA,1,,,
*989001003024614,female,non,carmen,28/05/2015,May,2015,19H 57M 12S,foraging,13986,7172.891188,2,,,
*989001003024709,female,lactating,carmen,23/05/2015,May,2015,19H 54M 54S,roosting,57008,NA,1,,,
*989001003024614,female,non,carmen,29/05/2015,May,2015,19H 55M 18S,foraging,12942.5,13452.70651,2,,,
*989001003024557,female,lactating,carmen,29/05/2015,May,2015,19H 47M 31S,roosting,56950,NA,1,,,
*989001003024614,female,non,carmen,30/05/2015,May,2015,19H 58M 29S,foraging,2025,2801.557067,2,,,
*989001003024641,female,lactating,carmen,30/05/2015,May,2015,19H 56M 39S,roosting,56947,NA,1,,,
*989001003024614,female,non,carmen,31/05/2015,May,2015,19H 56M 3S,foraging,13823.5,14520.43775,2,,,
*989001003024536,female,lactating,carmen,24/05/2015,May,2015,19H 48M 53S,roosting,56945,NA,1,,,
*989001003024686,female,lactating,carmen,24/05/2015,May,2015,19H 46M 3S,roosting,56926,NA,1,,,
*989001003024614,female,non,carmen,02/06/2015,Jun,2015,19H 47M 41S,foraging,30654,NA,1,,,
*989001003024657,female,lactating,carmen,31/05/2015,May,2015,19H 56M 57S,roosting,56897,NA,1,,,
*989001003024615,female,lactating,carmen,22/05/2015,May,2015,20H 6M 52S,foraging,28714,NA,1,,,
*989001003024710,female,non,carmen,01/06/2015,May,2015,20H 1M 50S,roosting,56858,NA,1,,,
*989001003024615,female,lactating,carmen,23/05/2015,May,2015,19H 58M 2S,foraging,14922,20978.44398,2,,,
*989001003024541,female,lactating,carmen,31/05/2015,May,2015,19H 57M 28S,roosting,56857,NA,1,,,
*989001003024615,female,lactating,carmen,24/05/2015,May,2015,19H 54M 37S,foraging,15337.5,21612.71877,2,,,
*989001003024631,female,lactating,carmen,28/05/2015,May,2015,19H 54M 38S,roosting,56849,NA,1,,,
*989001003024615,female,lactating,carmen,25/05/2015,May,2015,19H 51M 51S,foraging,140,NA,1,,,
*989001003024631,female,lactating,carmen,31/05/2015,May,2015,19H 57M 51S,roosting,56848,NA,1,,,
*989001003024615,female,lactating,carmen,26/05/2015,May,2015,19H 58M 34S,foraging,3546.166667,7755.662484,6,,,
*989001003024540,female,lactating,carmen,24/05/2015,May,2015,19H 50M 5S,roosting,56834,NA,1,,,
*989001003024615,female,lactating,carmen,27/05/2015,May,2015,19H 56M 47S,foraging,9581,12762.76236,3,,,
*989001003024626,female,lactating,carmen,30/05/2015,May,2015,19H 42M 8S,roosting,56834,NA,1,,,
*989001003024615,female,lactating,carmen,28/05/2015,May,2015,19H 55M 26S,foraging,28236,NA,1,,,
*989001003024631,female,lactating,carmen,23/05/2015,May,2015,19H 51M 34S,roosting,56822,NA,1,,,
*989001003024615,female,lactating,carmen,29/05/2015,May,2015,19H 48M 22S,foraging,9529.666667,16106.60828,3,,,
*989001003024634,female,lactating,carmen,24/05/2015,May,2015,19H 42M 26S,roosting,56810,NA,1,,,
*989001003024615,female,lactating,carmen,30/05/2015,May,2015,20H 5M 32S,foraging,588,NA,1,,,
*989001003024666,female,lactating,carmen,30/05/2015,May,2015,19H 55M 21S,roosting,56792,NA,1,,,
*989001003024615,female,lactating,carmen,31/05/2015,May,2015,19H 57M 24S,foraging,14915,19872.52898,2,,,
*989001003024631,female,lactating,carmen,22/05/2015,May,2015,19H 57M 42S,roosting,56791,NA,1,,,
